id,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,label,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,now_timegap
1797,69,58,56.8,05_23_03:34:18,0,-468.294,101.3651,3.8067284,18.839836,12.742004,4.0945187,-1.7288302,11.705944,-1.0643193,2.54877,0.9355174,4.4833727,1.45382,2.3
1798,72,61,36.5,05_23_03:34:18,0,-464.85745,105.5016,4.5223365,20.446033,8.962061,-1.3786701,2.0111122,15.581344,-0.8982321,-0.59017277,-3.444065,-2.4671166,-7.1002126,2.4
1799,75,63,78.9,05_23_03:34:18,0,-432.99582,104.77852,-16.396667,23.735481,4.363451,-0.5310627,7.536464,12.930971,-0.5457934,-2.7108755,-7.684803,-4.381162,-7.85279,2.5
1800,78,66,61.4,05_23_03:34:18,0,-460.39047,102.933014,-1.8350675,20.164082,9.911871,6.0810757,3.0633473,11.113914,-2.6461444,8.165764,3.5215063,1.2511688,-0.7339392,2.6
1801,81,68,56.8,05_23_03:34:18,0,-458.55936,103.60506,5.2112207,20.156446,14.728022,-0.2740395,1.7956046,16.70916,-3.230736,7.2956047,5.7818437,0.16302574,2.5110629,2.7
1802,84,71,49.7,05_23_03:34:18,0,-469.18756,103.21677,6.77795,21.37365,13.716041,2.1461802,2.7155993,4.934584,-6.6102734,0.39743757,0.994619,-0.30386123,3.866271,2.8
1803,87,73,38.7,05_23_03:34:18,0,-472.93497,103.396,7.3737783,20.155863,11.464411,4.8898883,3.4561973,8.291226,-2.3545094,2.4013085,-1.4748008,-1.7385209,-3.8468642,2.9
1804,90,76,35.3,05_23_03:34:18,0,-471.106,106.35695,7.197187,22.336725,14.016747,4.9723115,1.2630899,8.228439,1.9436247,1.387654,0.50232875,3.5007129,-5.5257506,3
1805,93,78,9.5,05_23_03:34:18,0,-475.2492,99.55437,8.421386,18.119106,11.116039,3.5325704,7.893486,14.925874,3.086522,1.1145859,-0.124132976,5.6950235,-0.0377568,3.1
1806,96,81,54.6,05_23_03:34:18,0,-456.47513,107.708855,-7.6024494,17.045671,15.738857,4.00323,3.2124405,19.06873,7.867338,-0.41386944,-0.09083003,1.2879099,-7.219336,3.2
1807,99,83,59.2,05_23_03:34:18,0,-457.6023,108.02803,1.4775615,18.434849,12.9141655,-1.8894215,5.6069136,19.488813,6.127855,1.690681,0.16500461,-6.1071186,-14.082851,3.3
1808,102,86,54.6,05_23_03:34:18,0,-460.3292,109.85086,4.014517,16.509083,9.882662,-4.1881967,6.604598,22.292149,5.2675133,0.7474799,3.349548,1.2450602,-11.034633,3.4
1809,105,88,40.3,05_23_03:34:18,0,-439.8937,108.59029,3.563068,17.947294,10.439047,8.918068,1.6376542,16.896809,0.06915488,1.4310231,4.748699,-2.29112,-11.223843,3.5
1810,108,91,35,05_23_03:34:18,0,-464.3286,109.62631,5.239732,15.53429,4.210063,-7.6615524,3.7761207,15.031153,5.965766,9.435526,4.0508547,1.952376,-8.782119,3.6
1811,111,93,32.6,05_23_03:34:18,0,-462.10208,108.01033,1.3065279,14.226092,9.545054,0.4618973,7.8146257,17.167416,-1.5311639,1.4156593,3.6514876,0.66275287,-6.268532,3.7
1812,114,96,33.2,05_23_03:34:18,0,-463.42358,107.235756,3.5044012,11.991482,5.5333037,5.3090134,7.77487,16.79311,4.3043966,7.9067264,5.8658447,0.8548763,-7.2514024,3.8
1813,117,98,36.3,05_23_03:34:18,0,-455.297,112.08534,1.8070978,13.533199,6.5527844,-1.1920974,5.5186105,18.264317,5.355215,6.9544544,1.039638,-2.0898023,-8.111031,3.9
1814,120,101,38.2,05_23_03:34:18,0,-378.8995,78.23604,-5.824356,1.4023631,13.930286,1.147,-1.612685,13.97057,7.6309767,11.772501,-4.35847,6.0173926,-7.8841963,4
1815,123,103,38.7,05_23_03:34:18,0,-361.44937,64.50331,-1.9058422,11.348576,5.704256,7.904401,-16.075287,8.037352,0.41578883,2.8073637,-0.82985103,14.801137,-7.5058823,4.1
1816,126,106,42,05_23_03:34:18,0,-448.34058,109.305214,3.7754874,15.90916,8.747399,3.0653524,3.5948658,16.949553,-0.55436635,2.210129,-0.15061986,6.8791833,-3.3522084,4.2
1817,129,108,89.3,05_23_03:34:18,0,-414.06384,83.70516,-4.8438873,5.306594,17.456936,2.8267257,2.6291528,11.523422,7.2294755,9.911604,-5.493043,5.0690985,-6.1837225,4.3
1818,132,111,46.5,05_23_03:34:18,0,-470.71085,105.31332,4.258274,15.3855,8.876042,0.745966,-2.551737,10.267096,4.2438383,1.7748432,2.8676467,3.014552,-3.5335288,4.4
1819,135,113,37.5,05_23_03:34:18,0,-460.53592,107.54057,4.6505213,16.429375,9.619916,3.7576108,1.5009407,10.042681,2.74936,5.7294455,3.7953975,10.527216,1.5198555,4.5
1820,138,116,36.5,05_23_03:34:18,0,-469.0677,105.90766,4.580818,19.141193,10.521378,3.292173,6.406655,14.736731,-0.8824223,2.934656,0.28037548,2.7915688,-1.7632263,4.6
1821,141,118,31.2,05_23_03:34:18,0,-458.05142,95.51648,13.934947,15.579448,15.98966,2.0336816,3.8812115,8.356329,1.8165476,4.8838997,7.317404,6.713361,3.2140436,4.7
1822,144,121,61.4,05_23_03:34:18,0,-437.70642,92.96535,11.635595,22.680973,19.578144,2.6443439,4.4485464,-0.512156,-4.1378264,8.232719,1.6113983,4.309535,-0.6823434,4.8
1823,147,123,34.2,05_23_03:34:18,0,-455.64966,104.85071,12.460882,26.811592,10.850269,7.8982964,3.1175117,10.9213,-1.0323718,-0.98865795,-3.073144,2.005032,-5.892921,4.9
1824,150,126,48.6,05_23_03:34:18,0,-454.86877,120.13403,8.154134,22.578876,13.132654,2.6795917,-1.604106,5.144517,-1.8821043,2.7741628,3.9184282,4.3430486,1.590875,5
1825,153,128,37.5,05_23_03:34:18,0,-462.0944,114.40791,8.877138,23.255299,13.499586,-1.5874164,-8.47091,0.20650363,-5.3091555,2.9648094,5.5667105,9.079948,0.51803267,5.1
1826,156,131,30,05_23_03:34:18,0,-459.2376,120.222595,8.564417,20.097782,16.10609,7.820911,2.58744,1.1155664,-9.040312,3.1890826,2.916759,5.410687,0.866771,5.2
1827,159,133,42.3,05_23_03:34:18,0,-413.22708,102.62242,3.5667894,20.665493,16.921352,10.716387,0.9361122,1.2487708,-15.15597,8.317754,0.30210584,-1.7941124,-2.792811,5.3
1828,162,136,22.9,05_23_03:34:18,0,-465.09906,109.65967,16.950464,25.544865,18.455444,5.969989,-0.14038172,3.7241142,-3.2329001,2.8648107,5.673337,8.729471,-8.914343,5.4
1829,165,138,31.8,05_23_03:34:18,1,-390.69336,95.65181,-7.839199,36.59388,2.9975955,12.72027,3.5599039,9.386613,-4.158467,-6.3030005,4.4130096,7.5543327,-4.952959,5.5
1830,168,141,47.7,05_23_03:34:18,1,-377.03964,56.76984,3.4959507,48.709938,2.4998286,6.6184797,12.660188,3.4826102,1.6742437,1.384665,1.1836164,7.167921,-17.419167,5.6
1831,171,143,66.1,05_23_03:34:18,1,-423.1207,93.59891,7.7535043,28.615421,10.0466175,1.6760657,-1.384163,4.8247676,-5.4627676,1.2340773,2.1047037,15.246122,0.76394546,5.7
1832,174,146,71.7,05_23_03:34:18,1,-400.23193,71.73919,-13.289948,30.826096,-2.2968097,7.0901175,3.9515705,4.834853,-6.565131,-0.68338364,-1.2549567,12.338556,-7.32412,5.8
1833,177,148,42,05_23_03:34:18,1,-445.27698,99.64223,-6.251461,21.539484,8.100092,2.632235,9.946842,12.573349,3.4100225,3.9781775,-0.11876261,5.038233,-5.292781,5.9
1834,4,2,48.8,05_23_03:34:47,0,-498.12534,103.76878,5.2836747,13.690625,18.212471,1.3462474,-3.689601,-1.0962876,-8.383415,0.6547494,1.390811,-4.6081457,-8.677279,0.1
1835,7,5,36.3,05_23_03:34:47,0,-468.9878,116.4514,18.156994,26.521221,10.945373,2.9029744,-5.9982457,-6.715397,-9.363894,-14.513195,-3.550013,-2.0747643,-16.428299,0.2
1836,10,7,40.5,05_23_03:34:47,0,-475.02478,114.88522,13.114222,22.453796,15.944815,8.537901,2.9347138,-5.4054084,-12.409819,-6.4380617,-1.6752027,-2.7114425,-13.814105,0.3
1837,13,10,33.4,05_23_03:34:47,0,-456.88956,99.22244,14.137964,27.995506,1.918698,5.747964,2.8602538,-8.376914,5.0709066,-15.887495,2.1444144,-0.28086394,-12.808735,0.4
1838,16,13,22.1,05_23_03:34:47,0,-454.98358,112.15135,12.029486,30.146435,4.399957,5.808779,-6.399935,-7.2861147,9.1867485,-6.1004677,0.092897415,1.5936136,-12.330215,0.5
1839,19,15,27.5,05_23_03:34:47,0,-466.98218,118.39435,12.968922,29.392523,12.147557,4.432828,1.4080687,-0.7584338,-2.1167412,-3.2651684,-7.596341,-5.5284324,-9.621372,0.6
1840,22,17,22.9,05_23_03:34:47,0,-468.47748,119.96132,6.745061,18.027782,5.108242,-1.4411374,-2.7653008,3.421185,-1.9879065,6.3493776,13.173347,7.400788,-7.567927,0.7
1841,25,20,50.4,05_23_03:34:47,0,-480.09848,113.32242,5.1499057,15.803922,8.649568,-4.486324,0.53767985,6.1929216,-1.9530854,4.303664,4.8951383,3.2473116,-6.290829,0.8
1842,28,23,18,05_23_03:34:47,0,-479.61295,112.09924,7.0747285,16.260824,13.336485,3.951173,-0.90128064,1.9372494,-7.850294,5.8549266,8.004386,5.2112274,-4.8401594,0.9
1843,31,25,21.7,05_23_03:34:47,0,-486.66653,107.747635,13.9685,20.483261,11.113674,2.848904,1.7934039,8.362734,-2.1736078,0.8401521,4.0177984,4.5400596,-5.66579,1
1844,34,28,30.3,05_23_03:34:47,0,-478.37097,105.30809,3.0382376,17.071697,13.025509,1.2155403,1.0565573,8.393408,-1.2866997,2.0487003,3.7162182,-0.4637823,-6.042082,1.1
1845,37,30,25.5,05_23_03:34:47,0,-482.86658,104.42815,9.832731,16.763496,12.908452,7.105013,3.9950306,9.340458,1.8858254,0.99336505,-1.9640359,2.9742548,-4.4028325,1.2
1846,40,33,43.7,05_23_03:34:47,0,-477.45074,102.56952,3.8732667,18.247845,13.635232,6.3455076,1.0959632,5.610838,3.4241397,3.9494042,2.2737205,0.8066196,-3.7514641,1.3
1847,43,35,48.8,05_23_03:34:47,0,-481.09152,103.616196,6.142123,19.651737,12.591597,-0.48634946,3.0735092,7.7814536,2.065124,5.9907293,7.629241,6.124483,-8.564147,1.4
1848,46,38,42.9,05_23_03:34:47,0,-481.25583,105.50693,4.8494754,17.140358,12.844716,3.133483,4.625222,8.868628,-6.9788423,-1.4556781,1.3478228,6.798409,-5.511546,1.5
1849,49,40,63.3,05_23_03:34:47,0,-483.00452,101.131424,4.200444,18.426414,12.15636,5.157709,7.5818973,10.717756,-4.110965,0.1610272,0.20618169,3.9803793,-3.103666,1.6
1850,52,43,41.2,05_23_03:34:47,0,-478.05588,109.14949,9.463954,17.223022,5.97614,2.9017258,3.9294267,8.73011,0.52534235,-1.2692204,0.28421292,3.5990806,-3.4629178,1.7
1851,55,45,51.5,05_23_03:34:47,0,-472.04712,97.58967,8.95804,20.264688,7.598156,8.680908,-1.294946,6.3919954,-3.4810686,-0.5162324,4.3724327,-0.56984425,-1.526763,1.8
1852,58,48,31.8,05_23_03:34:47,0,-433.30817,101.79882,8.921869,38.070625,-12.168976,15.600484,1.7216283,3.9643583,3.606515,-6.774068,-5.0526752,0.80427974,-1.0133685,1.9
1853,61,50,31.2,05_23_03:34:47,0,-419.10712,54.48095,43.861572,26.069576,-2.3401604,23.36558,-4.7465863,21.031609,-12.296961,7.619032,-2.064672,-0.9534315,-1.2678984,2
1854,64,53,32.6,05_23_03:34:47,0,-401.16992,24.317688,39.836426,28.17691,-9.732951,15.361488,-0.6068099,18.373089,-4.601809,3.7540684,-0.5530441,-2.9419515,-7.303045,2.1
1855,67,55,22.1,05_23_03:34:47,0,-431.43094,66.54909,31.323584,30.050625,-3.9662495,17.877449,3.1168797,9.811142,-1.6693432,-0.24022728,-6.5577383,-0.35337996,-10.904568,2.2
1856,70,58,80.6,05_23_03:34:47,0,-459.4866,99.91899,18.862453,28.63874,7.258293,10.560585,4.4062133,6.4953785,-2.3040571,3.658266,-0.42841533,1.811099,-5.7807446,2.3
1857,73,60,31.2,05_23_03:34:47,0,-461.7176,103.90704,22.788769,36.079052,9.637024,6.448351,5.4202285,2.8482237,-1.4289874,-6.171222,-10.922167,-0.16352901,-7.9789295,2.4
1858,76,62,20.8,05_23_03:34:47,0,-434.57245,52.093426,42.12432,5.242251,18.263517,15.983045,-1.0329183,23.240925,-13.008777,13.412838,-1.089537,9.620797,-0.9305583,2.5
1859,79,65,24.8,05_23_03:34:47,0,-432.151,89.61635,3.7544956,18.284924,0.490001,19.452362,-2.046052,4.067011,4.574669,7.919488,-1.3881034,-7.677187,-9.351879,2.6
1860,82,68,25.1,05_23_03:34:47,0,-450.59048,95.30589,5.037121,25.685364,6.423764,23.85577,-8.152745,-1.6880243,6.3613367,3.6242714,6.614793,-10.085395,-5.52999,2.7
1861,85,70,43.7,05_23_03:34:47,0,-437.53534,53.00718,41.5337,0.62504184,17.902016,14.958409,-7.740119,14.252446,-9.9482765,7.3787065,-3.7766721,-2.4153883,-0.6969284,2.8
1862,88,72,19.9,05_23_03:34:47,0,-425.89752,88.13684,15.984451,20.438988,3.6784747,9.614874,-9.772584,6.0815115,6.9885893,3.9236627,2.712668,0.8639299,-2.782597,2.9
1863,91,75,41.2,05_23_03:34:47,0,-457.5739,107.88518,15.662703,23.487753,7.7702208,12.744092,-3.3278658,6.097171,1.2980174,-3.4332633,0.13915294,2.3281896,-7.9487195,3
1864,94,77,41.2,05_23_03:34:47,0,-463.53506,105.12449,14.02453,29.41251,7.246712,12.63047,1.1084247,15.370302,8.47709,-3.678831,0.8466687,-1.5863016,-7.099124,3.1
1865,97,80,64.4,05_23_03:34:47,0,-458.54785,97.98513,7.6076264,29.13956,8.18296,15.680605,-0.7557903,10.136732,7.1206646,-6.4763927,2.9950657,1.4388406,-5.464384,3.2
1866,100,83,31.2,05_23_03:34:47,0,-443.1627,108.68364,4.021479,22.216568,2.6249728,17.564777,-2.0793054,1.369333,3.913076,-2.0980115,6.731376,-0.35051125,-8.788857,3.3
1867,103,85,45.3,05_23_03:34:47,0,-461.38763,108.97985,1.8076673,16.548813,9.103664,4.558607,1.8982749,11.724714,1.8612295,2.6649344,0.6665935,-2.0450583,-9.832054,3.4
1868,106,88,42,05_23_03:34:47,0,-462.8875,100.44232,3.331315,22.707916,5.566692,5.483633,8.626785,3.7908416,-5.56206,3.5075564,-0.27147105,-1.723923,-1.004574,3.5
1869,109,90,32.6,05_23_03:34:47,0,-450.09625,95.37539,3.301197,21.900398,4.352855,-1.9836115,3.2698917,10.569193,-9.059192,7.154834,-0.42879692,1.8033006,0.060453147,3.6
1870,112,92,46.1,05_23_03:34:47,0,-476.2796,102.698204,4.8488026,17.660593,9.171232,5.8409634,8.916943,11.395255,-4.1842546,3.4985547,-0.26612642,-2.8764353,-2.570399,3.7
1871,115,95,12.7,05_23_03:34:47,0,-478.77603,105.5311,6.3598895,22.629204,15.070266,5.7573957,4.9764004,9.976351,-10.46099,-3.0604296,-3.4369807,0.98450637,0.52856123,3.8
1872,118,98,34.2,05_23_03:34:47,0,-480.67593,104.22496,6.9508123,19.404469,13.109444,2.472056,2.7919433,8.360918,-2.4433565,1.4432614,2.9470456,6.370412,3.0213428,3.9
1873,121,100,40.1,05_23_03:34:47,0,-481.09613,108.330826,10.319521,16.618008,4.7389784,3.5347104,6.1529627,14.885375,-0.49037343,2.9482732,-2.2160013,-1.732276,0.028051257,4
1874,124,103,36,05_23_03:34:47,0,-471.9465,104.0484,2.4656136,17.292427,11.424723,3.877306,3.0620341,7.9096174,3.1132355,3.0970984,3.2476254,4.796492,1.1730704,4.1
1875,127,105,55.4,05_23_03:34:47,0,-466.1876,106.399124,-3.0990114,14.636455,7.19299,-1.644677,3.4171402,19.026617,6.3090887,1.6462159,0.53756714,0.8199801,-4.838702,4.2
1876,130,107,47.5,05_23_03:34:47,0,-463.10522,109.589264,0.74792576,15.92288,13.288605,-4.5925226,4.4700484,17.583874,3.1246252,2.5105119,4.1157627,0.64425945,-6.4069586,4.3
1877,133,110,36.8,05_23_03:34:47,0,-468.84036,107.599304,1.7970431,16.168953,10.591742,-1.546408,3.784543,16.369518,2.4177594,5.9717913,6.8334036,1.17093,-9.144892,4.4
1878,136,112,49.9,05_23_03:34:47,0,-467.34637,108.16753,-0.66837627,11.693716,11.247732,3.6038494,8.545858,20.849516,-0.2897548,4.9171386,3.7778735,-0.84807944,-9.259169,4.5
1879,139,115,25.5,05_23_03:34:47,0,-472.33072,107.55432,-0.3323372,12.306801,1.4659595,-5.9920044,4.8794584,20.519299,0.53492135,-0.61749405,-0.12324594,-1.6544597,-3.440562,4.6
1880,142,117,45.9,05_23_03:34:47,0,-470.60593,110.471954,3.3223698,14.49749,5.760261,-5.4120417,4.5556087,18.787758,3.8967829,-1.4143342,-3.3732524,-2.9180644,-13.213192,4.7
1881,145,120,69.1,05_23_03:34:47,0,-469.80334,108.34481,2.9214756,14.533477,8.361305,-1.5995216,6.72942,18.448341,3.3026328,1.123642,4.605206,-0.12795967,-11.885575,4.8
1882,148,122,80.1,05_23_03:34:47,0,-472.47394,116.321365,0.22929466,10.328482,1.4735537,0.39172918,8.733467,21.689415,-0.5642104,-2.4438386,-1.9869456,-2.3434632,-4.530142,4.9
1883,151,125,28.8,05_23_03:34:47,0,-470.7967,110.59407,5.490983,14.664729,5.1836586,0.067711085,11.246229,22.065653,7.2391634,0.64025635,-1.8561053,-3.898282,-9.939596,5
1884,154,127,42.5,05_23_03:34:47,0,-470.9852,115.921005,6.01954,12.048404,5.931571,-4.902412,1.0445675,15.96601,3.9679284,4.12755,4.5547028,0.6475723,-8.964613,5.1
1885,157,130,38.5,05_23_03:34:47,0,-474.4411,111.95152,4.398469,15.344246,4.9770164,-2.9234276,3.1841788,15.50623,-0.49452853,-0.19562733,2.9740539,5.55647,-3.9492624,5.2
1886,160,132,46.9,05_23_03:34:47,0,-479.8725,102.88837,5.940219,18.792564,9.157322,3.478134,3.3847897,8.4404545,-0.7472129,7.1706133,7.6265016,4.3075933,2.4843788,5.3
1887,163,135,30.6,05_23_03:34:47,0,-483.28473,104.29017,4.923526,18.174381,12.798642,3.7344327,-1.9092414,15.014522,8.79187,4.810737,0.93329096,1.7765718,-0.56712246,5.4
1888,166,137,55.5,05_23_03:34:47,0,-403.74597,80.82287,-25.685968,27.213324,-4.158693,7.731496,4.6193247,19.936478,-2.6359792,-6.010354,3.2324235,9.636545,-5.064907,5.5
1889,169,140,111,05_23_03:34:47,1,-393.78354,46.06869,-12.464489,48.79959,-1.3295262,-2.6830058,18.228165,8.804807,1.158114,0.035545826,3.3620257,12.980793,-8.698079,5.6
1890,172,142,131.9,05_23_03:34:47,1,-453.1263,94.48401,-8.514404,25.42366,11.5644455,6.033336,11.37187,15.270786,-7.257889,-1.0617491,4.6625814,6.1784673,-7.6745806,5.7
1891,175,145,116.2,05_23_03:34:47,1,-410.57898,81.12799,-20.301289,35.672657,2.2432938,11.945793,9.220257,12.569649,-8.631897,-8.015725,4.830308,8.56646,-11.488985,5.8
1892,178,148,151.1,05_23_03:34:47,1,-456.78036,98.43451,-6.461644,29.026827,12.348503,0.29591066,-1.2350329,7.6576014,-1.6626673,4.6312017,7.5987606,8.054259,-10.749162,5.9
1893,180,150,111.4,05_23_03:34:47,1,-296.9322,29.716042,-21.325733,8.256351,3.1677406,2.6573718,3.671448,16.808437,-2.5161886,3.7319417,4.0573497,7.3032665,-7.119138,6
1894,3,3,15.9,05_23_03:35:16,0,-406.95828,110.63312,13.352364,16.845879,12.6899395,-1.115597,1.9715921,12.95789,-2.339385,-2.7782025,1.6491816,3.788229,-5.936621,0.1
1895,6,6,40.1,05_23_03:35:16,0,-406.15482,111.37245,11.64279,21.456043,8.266926,-3.5226355,-3.1895058,10.524437,-6.8939304,-1.3005582,3.8098059,2.0335982,-10.541884,0.2
1896,9,8,33.4,05_23_03:35:16,0,-404.49493,106.43758,4.3238277,16.10989,13.611139,-1.6824633,0.8315014,3.3609047,-12.197725,-5.2011633,-1.8049256,-3.0182414,-10.853714,0.3
1897,12,11,19.9,05_23_03:35:16,0,-406.92828,107.19805,15.0829735,29.00958,17.027126,-2.8783245,-5.363466,4.024435,-2.5070992,-1.6180701,6.4569654,6.3810964,-13.781063,0.4
1898,15,13,22.9,05_23_03:35:16,0,-400.35477,112.21346,5.3761473,14.920959,11.350756,4.581891,-3.3844085,6.798865,-1.2340451,-2.6433551,0.6393181,1.4440933,-4.097664,0.5
1899,18,16,49.2,05_23_03:35:16,0,-405.59384,106.367065,8.248443,15.414434,11.902199,3.160502,-4.460739,5.053152,-9.8728695,-5.930076,-3.2126217,1.2014039,-4.2766285,0.6
1900,21,18,37,05_23_03:35:16,0,-397.88467,113.92793,7.825718,19.233027,8.788711,-6.019138,-3.0472627,1.9779475,-7.221796,2.9357238,6.0775595,4.373168,-1.6034644,0.7
1901,24,21,62.4,05_23_03:35:16,0,-399.74612,113.09828,8.709883,23.064491,15.213304,-1.0978082,-2.027038,5.323394,-5.0063972,-1.2701632,3.3085756,8.112603,-3.0302274,0.8
1902,27,23,40.3,05_23_03:35:16,0,-396.611,114.200226,8.189247,14.8504715,12.438141,0.82620114,-2.0478623,4.491005,-6.7400064,-4.790411,2.2314487,0.53342646,0.42133254,0.9
1903,30,26,26.2,05_23_03:35:16,0,-401.81628,112.094635,7.486188,19.441162,11.012909,1.8006425,-0.28373867,7.822572,0.5038713,1.6360662,2.1449246,4.3124504,0.7247963,1
1904,33,28,17.5,05_23_03:35:16,0,-389.57132,117.915405,14.714177,29.106361,21.111216,6.603537,-2.4305768,7.859664,-5.4291573,-1.243216,-5.6033297,-2.0881577,-7.2096314,1.1
1905,36,31,34.2,05_23_03:35:16,0,-392.27405,110.55358,15.994669,23.246975,15.355299,3.9282665,1.3934311,3.2084887,-7.413679,-1.5099738,-4.485367,-1.2191854,-9.817502,1.2
1906,39,33,25.5,05_23_03:35:16,0,-388.28125,115.6201,16.466236,26.142616,15.0585575,1.8948035,2.993623,7.8538074,-2.5235803,-1.4035093,-4.9164405,-1.144504,-5.7844887,1.3
1907,42,36,50.4,05_23_03:35:16,0,-389.23712,117.76388,12.606676,23.382393,12.767418,-2.011377,-1.7351491,5.306526,-5.7802205,-1.9377244,-2.4668264,-2.0601823,-7.170989,1.4
1908,45,38,55.1,05_23_03:35:16,0,-392.57642,109.25644,9.520531,25.411245,17.92463,2.5869114,-1.5430105,3.1240468,-8.063975,2.0979807,0.409523,-0.737597,-8.833215,1.5
1909,48,41,30.9,05_23_03:35:16,0,-394.00684,109.68251,10.050652,20.563482,14.98522,6.6370726,5.505915,7.850767,-4.051199,3.2402465,-0.9805908,-8.099941,-7.868251,1.6
1910,51,43,26.2,05_23_03:35:16,0,-394.76178,108.74094,13.854294,25.49434,13.86237,5.5390244,4.3414335,6.8486137,-3.2891035,3.6133058,7.1459155,-1.7355785,-9.04088,1.7
1911,54,46,22.9,05_23_03:35:16,0,-391.6863,113.16239,15.456791,22.737492,15.1408,6.9948654,4.037682,4.521169,-4.5467486,0.9434139,3.5558987,1.1839505,-11.43649,1.8
1912,57,48,21.2,05_23_03:35:16,0,-391.164,111.464386,14.508423,22.588549,18.73486,7.100771,-1.4800804,2.3814807,-5.147361,1.6634827,3.3523524,0.17109466,-12.975229,1.9
1913,60,51,38.7,05_23_03:35:16,0,-389.04752,120.46285,10.21123,24.399063,14.1734,0.60032135,0.021230236,5.4641695,-2.6308374,1.8536183,-2.5640135,-1.6351184,-5.980467,2
1914,63,53,30,05_23_03:35:16,0,-390.3572,116.61165,13.097328,20.323732,19.800713,7.420291,2.244265,6.950241,-9.341702,-1.4657915,-1.6182988,-0.076362014,-10.963675,2.1
1915,66,56,38.2,05_23_03:35:16,0,-387.07605,113.49655,12.560711,21.31389,12.238945,3.201837,3.40869,3.2759447,-9.990042,-1.8393626,-0.38228235,2.2789817,-5.6605306,2.2
1916,69,58,25.1,05_23_03:35:16,0,-382.88593,116.63042,18.040676,25.804684,18.518097,5.8889303,-3.256205,1.66351,-9.430767,-5.7775183,-1.8661274,-1.7655609,-2.5132718,2.3
1917,72,61,15.9,05_23_03:35:16,0,-394.98163,109.70578,13.0783205,23.57707,18.446093,1.3410037,-1.2932396,6.723913,-4.0716944,-3.591805,-3.1420112,-1.9559605,-9.82555,2.4
1918,75,63,40.3,05_23_03:35:16,0,-390.588,113.326324,10.885399,21.950653,12.960276,0.6834426,3.966367,7.763829,-8.153993,-4.217446,-0.8903651,1.0707195,-2.6668272,2.5
1919,78,66,52.9,05_23_03:35:16,0,-389.0597,114.85031,11.574155,19.306492,10.885048,1.6313004,6.497907,8.998139,-6.246506,-1.6345686,0.14777727,2.5716877,-4.057246,2.6
1920,81,68,40.5,05_23_03:35:16,0,-394.1364,110.48277,7.121007,19.330109,7.5648923,2.8010626,4.7036448,11.556309,-1.8380287,-0.1690951,-2.6535444,2.36304,-0.5686008,2.7
1921,84,71,36.5,05_23_03:35:16,0,-398.17462,104.49782,10.887991,25.340002,7.968774,6.105459,9.61344,15.523498,-6.8331413,-8.037996,1.4728165,5.626937,-6.425805,2.8
1922,87,73,34.2,05_23_03:35:16,0,-384.85953,119.28516,11.724073,22.666647,9.043549,5.963436,2.9428887,6.514818,-8.145394,-6.0031557,-4.144519,-4.306138,-11.729458,2.9
1923,90,75,59.5,05_23_03:35:16,0,-383.0221,122.60237,15.014613,23.121193,9.970636,3.6222622,4.4705486,8.376319,-4.547086,-2.4951696,-3.321234,-2.9715977,-7.7168055,3
1924,93,78,50.4,05_23_03:35:16,0,-387.8724,119.03226,14.9868965,20.401522,11.07346,5.8373632,3.5389738,4.6644807,-5.5250397,-2.1644166,-1.0880783,-3.5737062,-13.142265,3.1
1925,96,81,38.7,05_23_03:35:16,0,-393.7776,111.76326,15.411014,24.948929,10.516234,4.495551,3.139607,13.077839,-2.3087819,-2.196673,0.46643507,-1.1045985,-4.520176,3.2
1926,99,83,62.7,05_23_03:35:16,0,-390.66553,115.78136,11.1861,26.68398,14.10853,5.0844326,1.1974634,7.89213,-8.18326,1.9634068,-0.73294705,-4.2857037,-5.5735536,3.3
1927,102,86,24.4,05_23_03:35:16,0,-387.3482,114.53934,11.660439,23.818058,13.283253,7.2267647,-0.91033214,9.601516,-3.8450134,-1.842764,-9.129574,-4.1025558,-4.0295935,3.4
