id,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,cur_depth_id,cur_hand_id,cur_hand_weight,data_dir,now_timegap,label
113,-304.70978,90.69389,-1.3328376,24.672153,-17.86136,15.193469,20.439005,9.158819,0.9155365,3.8846865,-3.3046987,12.521751,-3.8961303,165,138,166.6,10_12_00:05:00,5.5,1
114,-322.12173,82.5729,10.31754,30.891167,-0.829123,8.799555,5.628809,6.478327,-5.041048,6.4945965,-1.5175054,7.7354655,-5.5047693,168,141,223.3,10_12_00:05:00,5.6,1
115,-359.7569,120.377975,2.170903,15.128536,4.4473257,7.134902,9.23553,13.027657,-0.7543688,10.89945,0.46443117,2.448816,-7.683628,171,143,208,10_12_00:05:00,5.7,1
116,-344.62494,97.47099,-11.794735,23.634243,5.9446526,12.997728,10.465143,8.768013,-5.427161,3.5296736,-2.86594,12.240462,1.3524183,174,146,182.4,10_12_00:05:00,5.8,1
117,-197.41391,74.67288,-1.0203055,-4.6049747,13.646257,11.098816,-1.0238774,7.5300837,-2.8670115,1.8671271,-4.833617,1.5785172,-3.9918303,177,148,143.3,10_12_00:05:00,5.9,1
118,-392.44693,118.634674,12.115849,18.197878,13.643237,-1.9878931,3.8594625,19.022032,7.1234045,6.6005945,1.1755915,-3.801691,-2.6500764,3,3,31.2,10_12_00:05:27,0.1,0
119,-383.38055,124.31287,9.971359,20.16048,13.470316,2.14787,6.3291016,7.312893,-3.5280833,1.130355,-3.5355983,5.240162,-1.6171919,6,5,56.5,10_12_00:05:27,0.2,0
120,-384.575,123.8389,7.9079704,18.974361,10.405828,2.6674697,6.643075,10.9567375,1.0510795,3.2798686,-2.3402767,1.7639303,-5.4758716,9,8,31.8,10_12_00:05:27,0.3,0
121,-386.5215,120.412704,6.6705894,19.060968,13.722664,7.4853992,6.279748,11.899302,-0.9852364,3.5958118,2.1788585,2.707563,-2.7245843,12,10,48.2,10_12_00:05:27,0.4,0
122,-377.14297,128.30121,5.885151,20.386616,6.699264,3.5748694,8.395227,9.078392,-4.3925695,-0.1371707,-2.1123614,5.840787,-2.3964424,15,13,28.8,10_12_00:05:27,0.5,0
123,-374.47562,128.46852,4.862423,15.12285,7.364969,0.28440332,2.396612,4.597982,-2.3743331,2.357725,-0.42274123,6.3594756,3.023923,18,15,46.9,10_12_00:05:27,0.6,0
124,-374.344,128.8649,2.8231547,12.8228035,11.159721,7.512656,4.234207,5.857637,0.110385425,3.3944688,0.14669031,2.5839007,0.75078076,21,18,38.9,10_12_00:05:27,0.7,0
125,-373.51654,129.46948,5.768886,14.439352,7.808835,2.134973,2.480472,5.3816586,-4.69038,4.207104,3.2262492,7.76533,-2.2535033,24,20,53.9,10_12_00:05:27,0.8,0
126,-373.5552,131.18832,5.0523806,17.800562,11.064898,5.9514437,6.159734,6.191469,-5.735466,2.6015844,-3.4813046,2.3876197,-3.201354,27,23,28.2,10_12_00:05:27,0.9,0
127,-376.87418,123.19633,9.491531,22.928051,8.698007,4.952655,5.359744,12.229069,0.6352344,2.5697832,-2.070692,2.148035,-1.3464966,30,25,27.9,10_12_00:05:27,1,0
128,-368.46463,130.32028,10.460587,17.885021,6.8495874,5.4774914,10.481184,13.02319,-6.984559,0.14561212,5.0071907,3.044785,-2.490884,33,28,67.3,10_12_00:05:27,1.1,0
129,-374.29523,125.7025,3.9252625,14.669401,7.7418904,7.5880747,3.1829772,8.971334,-2.6168125,1.1447904,-1.7241702,1.1674949,-1.0738579,36,30,74.7,10_12_00:05:27,1.2,0
130,-376.47186,123.14419,2.3254046,12.729104,11.298494,10.598679,8.671772,10.252556,-0.49082786,7.5384083,3.3605409,0.65688753,-5.931465,39,33,31.2,10_12_00:05:27,1.3,0
131,-375.79254,123.23277,7.704419,15.51881,11.214812,9.082219,10.670496,10.529795,-5.6928396,4.6293144,0.902707,-5.283415,-1.9877672,42,35,59.8,10_12_00:05:27,1.4,0
132,-378.95795,119.95436,8.721083,21.865414,16.963562,13.778788,6.0258904,9.985951,-9.205122,5.534023,3.4057853,3.0717459,-3.1712508,45,38,9.5,10_12_00:05:27,1.5,0
133,-367.4735,122.446945,5.030533,15.9172125,7.3723116,7.9088,8.173306,12.247223,-5.392806,3.5674098,3.573317,5.5503235,2.2473657,48,40,49,10_12_00:05:27,1.6,0
