,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
863,863,121,67.0,100,0,10_11_20:29:18,4.0,-354.65823,119.8745,-0.7043097,18.91853,9.621095,2.736679,5.5790443,8.989998,-2.8206282,2.8189406,-3.3681226,7.57868,3.7078438,5.5951967,-2.1615002,-0.5563072
864,864,124,116.7,103,0,10_11_20:29:18,4.1,-349.9409,118.687614,-1.1646872,12.773199,8.930205,2.437706,4.4158506,5.383365,1.1455009,6.832348,-2.3762605,2.7125485,-2.3624668,2.1664512,-1.7340798,4.0337133
865,865,127,78.5,105,0,10_11_20:29:18,4.2,-349.8452,120.96469,1.3168905,16.47779,5.29711,-0.36575925,0.16316837,5.291115,-8.312053,-1.7016988,-0.974621,4.0279565,-3.6689322,2.4430597,-6.20293,3.5533328
866,866,130,79.0,108,0,10_11_20:29:18,4.3,-350.18976,116.935356,-1.7672458,13.774115,9.830385,0.54296845,1.625976,5.175269,-4.0078597,2.3617144,-2.2268167,-0.5654465,-4.4799943,4.374379,-6.0886927,4.71523
867,867,133,46.7,110,0,10_11_20:29:18,4.4,-351.86566,116.362724,-6.882357,16.722147,10.599569,1.4560747,5.2771454,9.349983,-2.5715122,-1.7879113,-1.8679237,5.940254,-2.3193665,4.3906193,-5.2961373,0.60657597
868,868,136,67.2,113,0,10_11_20:29:18,4.5,-353.75317,117.66206,6.298372,14.893906,10.481614,-1.8174955,2.3577914,6.267045,-4.6552887,-1.3707514,-10.023933,-1.7563803,-0.69642186,7.7376394,-3.9594924,3.3389068
869,869,139,85.5,115,0,10_11_20:29:18,4.6,-353.2343,119.36946,-0.42644054,11.659718,13.054195,5.0033016,2.5007417,4.033846,-8.901678,5.5780363,1.4406397,1.4904401,-1.6026616,6.749852,-1.7164782,2.1713872
870,870,142,84.4,118,0,10_11_20:29:18,4.7,-357.3734,114.58172,1.8732326,16.016771,9.557903,1.0161128,4.201808,6.913317,-4.4092436,0.7998283,-4.700367,4.431136,-1.9217975,2.5817523,-4.9495974,2.2250345
871,871,145,81.1,120,0,10_11_20:29:18,4.8,-346.7089,121.84024,-1.304941,3.4888496,2.9198267,-1.6678226,-0.25242743,6.282754,-1.6847622,5.346573,-2.3754442,-3.3291397,-7.262965,2.0818758,-2.9400654,2.1079345
872,872,148,64.4,123,0,10_11_20:29:18,4.9,-357.3764,113.56708,-5.563232,10.913372,9.586264,3.2085462,3.1619575,6.430002,-4.3728557,3.8798862,-3.4617949,1.4550792,-1.0395648,4.1676607,-3.6885176,1.7066379
873,873,151,97.0,125,0,10_11_20:29:18,5.0,-355.70367,118.46202,1.9091388,14.924942,9.87102,2.96265,0.8349112,7.6101494,-5.50889,1.7440996,1.3204288,2.221219,-6.4278593,-0.84151286,-8.949089,3.771544
874,874,154,76.6,128,0,10_11_20:29:18,5.1,-347.60883,118.141,-0.46185598,10.802855,7.491313,-2.0164447,2.4376462,5.498497,-0.8149535,0.46391013,-5.126463,1.2493167,-2.1134331,1.8448747,-1.8178893,4.3725834
875,875,157,114.1,130,0,10_11_20:29:18,5.2,-354.0312,119.25516,2.248036,21.341038,12.505618,1.0444919,-0.5610082,1.6588554,-5.634407,8.072594,5.3130407,7.1560507,-2.5191984,4.0268564,-3.141095,-2.4202998
876,876,160,70.3,133,0,10_11_20:29:18,5.3,-351.818,115.270195,-2.8989015,11.697813,9.072947,2.8485951,6.2964244,9.692297,-1.9307778,0.25836033,1.1101106,4.670413,-3.19605,6.786996,-3.794291,2.358764
877,877,163,35.0,135,0,10_11_20:29:18,5.4,-353.48694,115.66858,-3.2990215,9.990965,9.389866,4.4327993,1.9159089,5.164963,1.0332847,2.1425028,-4.4842567,-2.9592707,-4.728851,4.2106256,-7.219795,2.1567392
878,878,166,138.7,138,1,10_11_20:29:18,5.5,-271.19287,60.57688,-5.9762278,26.194845,-13.586872,13.869463,9.191224,-2.4336839,-3.52385,0.819222,0.40964016,15.151164,-4.5895214,-1.2785732,-6.3490496,3.9111485
879,879,169,133.8,140,1,10_11_20:29:18,5.6,-318.62,93.28613,5.1757584,26.489319,-1.835592,2.6423273,7.1736407,-0.39919707,-7.48195,4.6365113,4.942324,9.609216,-14.012078,4.8570724,-5.4099293,2.0237203
880,880,172,169.8,143,1,10_11_20:29:18,5.7,-336.82016,114.86703,-5.2184277,14.126771,4.266405,3.2049813,5.6176147,7.1785197,-1.7667441,-0.16890144,-8.825064,4.1675253,-2.0178382,7.151558,-6.30982,-0.4135083
881,881,175,147.3,145,1,10_11_20:29:18,5.8,-325.68344,106.46677,-9.563607,20.292452,3.0799966,10.038624,5.5296755,3.3371663,-8.110025,3.1022372,1.76161,6.080717,1.3603952,11.005509,-3.3444996,4.68553
882,882,178,149.3,148,1,10_11_20:29:18,5.9,-233.9763,92.531555,-13.781728,-3.894825,9.244624,15.502425,2.3493826,10.202669,-3.9994671,11.7310295,3.0524,4.920699,-4.1924715,3.352078,-2.048223,9.830499
883,883,3,55.5,3,0,10_11_20:29:47,0.1,-392.8339,120.1824,5.117198,5.0791717,8.635515,6.001764,0.61694634,-1.7409691,-11.409758,3.5411139,4.7848306,-2.4680533,-4.671779,2.716766,-6.234497,1.7586348
884,884,6,42.0,5,0,10_11_20:29:47,0.2,-393.1078,119.59041,0.015314102,8.998355,8.629523,4.5252323,4.3100476,9.240878,-0.5137169,2.8003411,0.31631148,7.723983,-1.8389084,1.5992429,0.20613897,3.2161052
885,885,9,17.5,8,0,10_11_20:29:47,0.3,-389.58234,121.90169,1.0674821,13.855038,6.209141,0.72646284,6.478174,7.831666,-1.9501178,2.8572323,-0.14096385,2.311831,-7.127121,0.25639677,-5.6896515,2.3714645
886,886,12,10.4,10,0,10_11_20:29:47,0.4,-392.24997,121.03429,-2.9010334,11.718039,8.38613,-3.719916,1.6743115,10.407856,2.7855806,2.5138555,-0.17772552,2.6822853,-0.5015557,7.1266594,0.105005965,2.7285533
887,887,15,24.4,13,0,10_11_20:29:47,0.5,-390.0059,122.65611,0.9164049,18.935886,13.083702,0.5241579,2.0641673,7.070613,-4.885294,-2.0174203,-2.6568923,2.5394974,-5.8303833,4.1163054,4.021382,5.528301
888,888,18,33.2,15,0,10_11_20:29:47,0.6,-394.42407,121.35533,-2.6843975,13.0262985,7.37316,-1.6426022,0.6396664,8.440599,-3.1794093,3.5939384,9.101968,5.9835243,-5.7493935,4.05149,-1.8840127,5.407646
889,889,21,26.9,18,0,10_11_20:29:47,0.7,-390.64368,119.20749,2.2447863,9.914904,7.2737956,2.0506313,0.6191894,8.878677,-5.3386383,0.07804977,5.306754,7.3004007,-6.1979275,4.4015102,-3.7130623,5.47124
890,890,24,19.5,20,0,10_11_20:29:47,0.8,-391.3525,122.24786,3.0748687,14.118319,10.61974,5.855629,6.0734344,5.6080036,-3.244321,1.2050511,-0.95940024,6.5128107,-5.1448545,2.6201909,-6.274529,5.6564226
891,891,27,22.9,23,0,10_11_20:29:47,0.9,-398.0832,118.02696,4.275503,11.831842,8.132393,2.5222502,3.915577,10.605253,3.6208503,0.3837724,-0.96467876,0.3861239,-4.300069,-0.6357441,-5.5359707,2.7841156
892,892,30,26.9,26,0,10_11_20:29:47,1.0,-392.11462,115.32149,-2.1640577,10.720671,9.9694805,4.198135,4.6974783,5.629279,-4.763277,0.29822266,-0.40314883,6.9598174,0.14446533,4.2275414,-7.627105,-4.8248014
893,893,33,55.5,28,0,10_11_20:29:47,1.1,-391.12616,117.03398,-0.9146774,11.254815,7.9532056,5.0701046,4.1298203,5.810239,-3.5457892,0.9941497,-3.0150313,3.0410306,-1.2277666,6.5232744,-3.3592865,1.7732008
894,894,36,53.2,30,0,10_11_20:29:47,1.2,-387.6337,121.28996,1.7520922,14.204687,5.92482,-0.98391247,3.6349554,10.637053,-3.2774057,1.4272966,0.75808436,1.3285077,-6.2894945,7.2099123,-3.3675797,6.2574477
895,895,39,28.2,33,0,10_11_20:29:47,1.3,-387.23654,125.1883,-0.013710141,16.260452,8.7343025,-1.5738776,3.9809315,7.405446,-0.7440241,0.12726408,-5.106255,3.2021747,-4.710434,7.6463976,-5.5812354,2.7788744
896,896,42,22.9,35,0,10_11_20:29:47,1.4,-390.4731,123.369064,2.4211435,10.059201,11.493307,6.919759,2.124797,2.5176,-9.095592,1.8402452,0.50390804,0.73192006,-2.8291996,1.0366962,-5.8504205,0.9297706
897,897,45,26.9,38,0,10_11_20:29:47,1.5,-390.39554,117.54615,0.6484252,9.529861,9.069441,-0.83165437,3.8384027,10.090134,-0.6582279,4.5140886,0.10760979,8.172907,-0.40807968,3.9026484,-6.130989,8.798132
898,898,48,25.5,40,0,10_11_20:29:47,1.6,-391.63522,121.425934,0.62093586,10.199123,7.849333,6.2619953,-2.4384925,0.9099422,-4.6635404,2.6769729,-1.3586226,5.3888535,-3.363738,3.6972165,-0.7416717,6.2740145
899,899,51,19.5,43,0,10_11_20:29:47,1.7,-391.10605,124.80227,1.1978235,10.90773,6.390686,-1.5361322,0.91404945,2.3296084,-5.7718396,-0.6034697,-6.3291197,0.058746904,-1.0697067,2.2241025,-7.925892,0.03741157
900,900,54,9.5,46,0,10_11_20:29:47,1.8,-390.58563,124.164536,2.2258928,14.8700905,7.158554,0.033031464,1.1123109,4.560446,1.4585418,2.9979398,-2.8503451,2.6433547,-2.2429707,1.5090082,-8.470363,1.0463065
901,901,57,35.3,48,0,10_11_20:29:47,1.9,-393.99875,118.31273,6.5593195,19.44041,8.800223,3.0250254,-0.5955639,2.4495869,-4.704664,2.7389169,-2.0133324,2.6704502,-1.4088962,7.1734385,0.9489815,8.623964
902,902,60,30.6,51,0,10_11_20:29:47,2.0,-386.4752,119.29622,-2.0394418,14.892823,10.908169,-2.5686126,-5.457742,5.801893,-0.32613218,2.710849,-0.93691695,0.1985985,-7.7798424,-2.58391,-5.7963524,3.4402492
903,903,63,36.5,53,0,10_11_20:29:47,2.1,-390.6226,118.23014,-3.2004442,14.397378,9.250196,1.9649601,1.1578153,5.6222878,-6.195493,-1.56554,-9.475555,-2.5879335,-7.715603,6.7397914,-1.62247,5.188419
904,904,66,6.0,56,0,10_11_20:29:47,2.2,-388.1052,120.77159,2.3094332,12.418137,6.3860416,2.172122,-0.5189434,8.38321,-3.6681764,4.5823812,1.3405054,6.2495465,-3.392433,1.7026415,-6.5110607,1.3449478
905,905,69,10.4,58,0,10_11_20:29:47,2.3,-394.76855,115.86281,-1.4798946,11.762516,11.010937,5.7889056,0.08381164,7.129219,-2.0719507,7.8262644,1.2595546,2.4481096,-7.280621,1.009512,-5.57576,0.19342482
906,906,72,46.9,61,0,10_11_20:29:47,2.4,-392.3691,118.77649,-1.0739032,13.841438,8.322157,5.8928638,2.9425652,2.4951658,-9.735739,0.84446794,-0.8956331,4.1916304,-2.405345,2.797396,-6.3159714,2.4165165
907,907,75,52.5,63,0,10_11_20:29:47,2.5,-388.5007,118.97708,1.9656167,11.645032,9.218227,3.4397955,5.3224382,6.2854795,-3.0506768,1.0071142,-4.135845,2.8322244,0.013266444,8.282047,-6.942816,-0.87640846
908,908,78,18.0,66,0,10_11_20:29:47,2.6,-394.64862,116.75464,-2.277155,11.142221,9.811548,1.4044105,0.6301284,9.767198,-0.41237542,3.5033464,-2.700381,2.6919749,0.6495025,3.2014778,-4.137055,2.03248
909,909,81,32.6,68,0,10_11_20:29:47,2.7,-392.32803,120.53917,-3.1376195,8.362765,3.941841,0.17306267,1.6119682,7.5580883,-4.416213,1.6411405,-3.2317011,3.4445815,-3.5955324,-1.1699705,-11.008934,0.7604248
910,910,84,54.6,70,0,10_11_20:29:47,2.8,-394.05533,117.8394,-2.3359318,12.1373005,10.3871975,3.4068727,0.087780476,3.7232752,-3.8225656,6.370446,-1.3365678,4.240809,-0.10813543,4.0261774,-6.630638,2.5563369
911,911,87,38.7,73,0,10_11_20:29:47,2.9,-391.27377,121.334335,-0.9379265,14.349913,12.598773,1.6164067,6.1670933,11.153405,-1.7264422,3.7284906,-5.680601,-3.8038607,-4.390004,5.877229,-7.0041823,1.4893606
912,912,90,78.4,76,0,10_11_20:29:47,3.0,-392.46835,115.64144,1.2863516,16.39609,6.3860292,2.403622,3.884582,6.039192,-2.1066272,2.7718596,-1.7613986,4.689039,-2.0479488,4.5853105,-8.255568,-1.5462298
913,913,93,10.4,78,0,10_11_20:29:47,3.1,-393.47916,114.35689,2.51516,7.633644,5.643743,3.330073,7.3050604,10.34968,3.6338644,7.163841,2.4881177,5.6351857,-2.0857346,6.414355,-3.2090938,5.411809
914,914,96,51.0,81,0,10_11_20:29:47,3.2,-387.21487,121.7288,0.77461314,11.406459,8.754868,3.1651638,8.42333,12.138934,-2.6402318,-1.9354069,0.1013087,1.3729917,-3.918288,2.452177,-3.8543549,6.312414
915,915,99,30.6,83,0,10_11_20:29:47,3.3,-390.29593,117.42717,-2.4911554,12.011026,8.84197,-1.6537681,-2.0015993,8.5456705,-2.161681,2.979228,-2.4642918,3.219746,-3.890185,1.7200298,-2.3174925,1.5982964
916,916,102,57.1,86,0,10_11_20:29:47,3.4,-391.8374,117.98515,-0.7753842,8.555609,1.9553602,3.650421,5.138967,4.183676,0.3733348,2.6601026,-3.4190207,-5.8627195,-11.863386,3.6090374,-0.90019375,4.2578106
917,917,105,30.0,88,0,10_11_20:29:47,3.5,-391.56262,121.832146,4.9977856,12.19331,9.91261,3.2650638,3.7470179,7.121738,-3.199944,-0.016418025,-1.0320759,1.8183393,-4.921073,-0.17001164,-3.4158134,-0.34196025
918,918,108,70.3,90,0,10_11_20:29:47,3.6,-389.2118,120.11474,-2.0842056,9.702919,7.953762,5.07792,1.2731714,5.2920294,-4.785329,3.5680547,0.41699004,1.3148081,-0.19812447,5.9054604,1.1215498,5.720954
919,919,111,38.0,93,0,10_11_20:29:47,3.7,-389.31848,123.58541,2.8949378,18.228788,12.028007,4.0124574,0.10614186,4.8541102,-2.6828187,3.0490174,-0.25634652,3.145646,-5.955562,3.4345064,-3.6936455,3.2761846
920,920,114,15.9,96,0,10_11_20:29:47,3.8,-388.14017,120.362335,3.7024002,15.812305,11.489553,5.6698985,3.6830478,5.6821527,-3.7111385,3.7833421,1.8507288,4.2093215,-5.4806175,0.16795719,-4.001191,4.1123137
921,921,117,48.8,98,0,10_11_20:29:47,3.9,-391.10858,121.67221,3.469207,14.285795,9.985943,2.2952378,0.5879581,6.0289946,0.3731678,6.8131504,1.321548,4.7079725,-7.2724066,2.1824238,-7.2581024,5.360442
922,922,120,27.2,101,0,10_11_20:29:47,4.0,-387.07864,120.80111,-3.3935943,8.253791,4.8585114,3.1702204,1.7341609,3.6257272,-0.4865673,6.438015,0.1786443,7.4861917,-4.229857,-0.851877,-4.1632466,1.8126227
923,923,123,55.1,103,0,10_11_20:29:47,4.1,-397.65536,116.17824,5.24975,14.130278,8.706768,0.7750919,-2.2059727,5.959593,0.09871304,1.5254219,-3.3461308,1.3699775,-5.373672,6.7628307,-3.7986722,2.4213247
924,924,126,69.3,106,0,10_11_20:29:47,4.2,-392.9493,121.98094,0.6258404,13.286978,8.738521,-0.4537878,1.9479716,5.7730355,-4.763796,-0.5839782,-0.6958939,6.7617645,0.32559848,1.3435516,-3.4260602,2.219992
925,925,129,28.5,108,0,10_11_20:29:47,4.3,-394.07773,113.10019,-1.2746013,16.101263,11.966561,-1.0080843,7.1882286,9.324953,-0.9535304,2.4941535,-2.0553334,2.3250794,-6.2158594,3.5602317,-3.2438636,5.9309034
926,926,132,43.9,111,0,10_11_20:29:47,4.4,-390.118,122.08936,1.3984413,11.953993,9.145616,2.6546025,3.8884048,11.237098,-1.7865343,2.8659806,1.1877897,0.78170204,0.36796877,4.4074855,-0.5928668,4.225171
927,927,135,38.2,113,0,10_11_20:29:47,4.5,-394.41098,119.895355,4.621502,17.598026,8.7518635,-0.843827,-3.4542913,1.1619512,-3.5729299,8.929911,1.739137,1.3122486,1.6173638,8.373239,-1.8277199,-0.091121495
928,928,138,43.7,116,0,10_11_20:29:47,4.6,-393.40884,118.67119,1.3719193,8.335351,2.4667103,-0.3022638,4.7123137,7.5266485,-3.8809009,-1.8789831,-2.3759484,0.33534822,-3.902063,4.9282017,-2.8257194,3.9497905
929,929,141,33.2,118,0,10_11_20:29:47,4.7,-393.56927,120.507286,4.8651624,13.478583,11.417112,-1.4230042,-3.8188035,1.2193233,-4.9285436,3.3337812,-2.6472507,0.88264644,-3.5180225,4.23841,-4.470338,7.150522
930,930,144,40.3,121,0,10_11_20:29:47,4.8,-389.6942,119.04957,0.07293445,8.673502,6.4359493,1.7558031,4.6760483,5.308211,-3.412142,-0.3263764,-0.6643619,4.760945,0.55977905,-0.9346016,-3.7175972,4.1939945
931,931,147,54.1,123,0,10_11_20:29:47,4.9,-392.63492,120.174995,0.10249022,12.9887295,10.245272,1.4617274,1.5772262,1.4413592,-6.858547,2.0098934,-5.1284156,1.2257581,-5.694003,0.9952642,-2.8713415,3.0942311
932,932,150,45.2,126,0,10_11_20:29:47,5.0,-391.7761,121.552536,4.157287,9.854064,7.502202,6.8893986,5.2749767,8.271692,-4.999668,-0.44889215,-5.2495484,-2.3497186,-3.780414,1.4011581,-1.9721147,9.075146
933,933,153,49.0,128,0,10_11_20:29:47,5.1,-388.16385,124.85008,2.2953644,6.822633,8.877834,2.6459346,3.8957684,9.193255,-4.908106,2.352261,-1.1294668,1.4830267,-4.8966937,5.467559,-1.0091727,7.5035796
934,934,156,39.2,130,0,10_11_20:29:47,5.2,-390.05078,116.69264,1.6980429,14.000428,8.913094,0.5272354,1.9489386,6.2544537,-6.0891047,1.8686275,0.84669024,0.08246243,-5.4259253,2.9735796,-6.4985533,-1.2640417
935,935,159,61.3,133,0,10_11_20:29:47,5.3,-395.3325,119.57017,1.438456,10.299445,4.1863937,-1.29735,-0.88682675,6.8734818,-3.690803,-0.6763413,-5.0682955,0.4835415,-0.9606668,4.0640016,-0.29690504,5.3210726
936,936,162,54.4,135,0,10_11_20:29:47,5.4,-389.60727,117.573456,-0.80236244,11.539572,5.3860188,0.7628449,3.4201555,7.838201,-0.36638683,0.750224,-0.005077362,5.465991,-3.9754307,4.430573,-4.650356,2.8893952
937,937,165,181.1,138,1,10_11_20:29:47,5.5,-312.39847,54.49366,2.7448978,31.47029,-7.6557407,16.912487,10.418053,-1.6101803,0.13914883,1.8397661,-9.197308,9.208755,-5.949205,2.059888,-7.18402,2.7716422
938,938,168,197.8,140,1,10_11_20:29:47,5.6,-374.03412,100.832634,-2.4140668,23.32084,-1.0202583,5.290307,8.40987,5.9687023,0.3514459,1.0445741,-4.732506,9.526733,-4.525321,6.1950874,-5.7010427,-1.3407776
939,939,171,162.5,143,1,10_11_20:29:47,5.7,-359.71152,109.54721,-8.989502,18.604649,-0.9313639,11.888706,7.844181,5.6802764,-8.010217,1.3271871,-0.82367057,13.929534,-3.7738347,4.7914205,-5.6416206,-1.001575
940,940,174,177.6,145,1,10_11_20:29:47,5.8,-221.13956,89.23711,-9.465157,11.352919,9.792115,13.52232,-2.085032,16.100431,-5.0001388,-2.2832189,-1.6980543,1.2179389,-3.9857764,8.4104595,-10.630958,-4.317287
941,941,177,212.7,148,1,10_11_20:29:47,5.9,-251.59744,83.52118,-22.582954,9.954424,3.4237509,11.456135,1.5309217,14.320105,-4.349618,6.14406,4.509012,11.006665,2.9917283,6.6563597,-1.2323506,5.7021513
942,942,4,50.3,3,0,10_11_20:30:18,0.1,-344.4332,125.491264,8.583362,20.656322,13.196836,4.4721947,5.3678417,9.098187,-0.74530274,8.291376,5.35063,6.1975,-3.1599274,-0.97007966,-7.711053,-5.6390486
943,943,7,13.4,5,0,10_11_20:30:18,0.2,-344.1734,121.728546,6.4768515,12.51631,5.8734303,1.5353229,2.6414025,6.325465,-6.200783,3.7442145,2.3723369,2.4685555,-5.710989,5.009372,-0.34368467,1.4333221
944,944,10,28.5,8,0,10_11_20:30:18,0.3,-342.5635,118.03315,1.3611544,15.029297,9.012823,3.2328181,5.700632,4.717881,-3.12562,1.8541667,-0.30560184,4.0266337,-5.800197,0.5682982,0.7262875,7.0789213
945,945,13,42.0,10,0,10_11_20:30:18,0.4,-343.39163,117.63956,-3.8569274,9.526201,8.6323185,3.4911351,2.1170335,3.1475613,-0.23733711,6.2646966,0.776827,0.81800425,-3.2213023,5.3628025,-0.4656484,5.0681057
946,946,16,44.1,13,0,10_11_20:30:18,0.5,-340.5688,119.37352,0.5003147,14.436331,7.0480785,1.3995908,5.2354136,7.8815985,-3.0869584,-0.9192922,-7.692086,-4.5611544,-1.3498232,4.874104,-1.5923553,7.1989646
947,947,19,53.4,15,0,10_11_20:30:18,0.6,-341.82498,122.04515,3.7575579,13.930848,5.1154013,4.1065965,8.687682,7.6675797,-5.412047,-0.07092112,0.33519563,5.964613,-3.132999,6.021041,-5.459408,0.93296564
948,948,22,32.1,18,0,10_11_20:30:18,0.7,-340.82755,123.077194,3.3844614,13.003021,10.669262,2.2628255,2.468987,7.506794,-2.9277954,2.879645,0.9662404,3.022192,-2.5841038,3.5127935,-1.2626626,6.39964
949,949,25,9.5,20,0,10_11_20:30:18,0.8,-338.15387,121.4256,-0.3927498,12.098715,6.1578507,0.33548063,2.4475236,10.953072,-0.27105516,3.6401358,-5.8324747,5.406679,-3.6547441,4.540015,-5.3919754,2.6083221
950,950,28,55.9,23,0,10_11_20:30:18,0.9,-339.39896,118.76713,-1.1999323,13.760431,12.834041,5.8271914,3.5770245,1.2664603,-5.7850385,1.069583,-1.7470617,3.1456513,-2.4854178,1.9217603,-3.2201614,7.6071916
951,951,31,53.9,25,0,10_11_20:30:18,1.0,-341.9137,120.02639,0.2604437,15.651651,11.124322,3.9432235,1.4372436,5.1156535,-2.7681007,1.0840998,-1.6011767,0.029846847,-5.7731876,6.531123,-1.3394837,3.7682686
952,952,34,4.2,28,0,10_11_20:30:18,1.1,-341.6945,119.08261,-0.4885558,11.64266,10.08746,1.1947578,0.93149763,7.7616777,-1.693901,1.2734321,-6.1519127,-0.6386425,-6.064579,3.4178848,-0.113886625,4.5075874
953,953,37,27.9,30,0,10_11_20:30:18,1.2,-346.05374,115.068924,0.9772057,12.54018,8.660691,-1.5434605,2.9858198,3.4714882,-0.2954514,9.179717,0.8202978,-0.20457391,-9.905395,2.0810192,-1.9824862,4.733323
954,954,40,46.9,33,0,10_11_20:30:18,1.3,-342.66675,119.52846,-3.9246302,13.028087,11.300379,8.868128,4.614838,3.0166478,0.9541134,8.400084,3.3463306,2.7545836,-9.785959,4.6543984,1.1024337,4.0149493
955,955,43,27.9,35,0,10_11_20:30:18,1.4,-340.79248,123.89181,1.4943554,10.994106,8.949955,5.3020906,5.455218,5.6622553,-3.6069655,-1.4796338,-1.8617887,3.6295247,-2.8342793,1.8324325,0.45433056,4.1375175
956,956,46,42.7,38,0,10_11_20:30:18,1.5,-342.57816,114.61575,-1.9636701,11.925491,8.859406,5.192044,4.6763887,6.2298546,-3.2310023,-1.2279135,-6.0195866,1.588172,-8.65439,-2.3028579,-3.7076683,8.467401
957,957,49,70.4,40,0,10_11_20:30:18,1.6,-340.28583,119.39868,-2.1628883,13.506669,11.307041,1.7753469,8.402287,12.135866,0.969507,1.0018139,-2.5748124,0.789282,-2.6608233,0.6033523,-6.745625,0.87945783
958,958,52,42.5,43,0,10_11_20:30:18,1.7,-339.80017,120.71248,3.4130702,14.833997,10.971617,0.5563476,-0.2363781,5.170265,-7.0725546,-4.889253,-3.5720298,3.0216672,-0.9791368,8.825875,-4.113529,2.7756045
959,959,55,52.0,45,0,10_11_20:30:18,1.8,-344.00424,115.00781,-1.5864096,12.942652,6.2363024,-2.751627,-2.0163102,5.109646,-0.14366406,3.503669,-9.219307,-6.563138,-4.9498386,2.1337411,-4.4788885,3.405224
960,960,58,40.1,48,0,10_11_20:30:18,1.9,-343.27942,110.33231,0.30483577,13.29257,9.260206,5.9469132,8.294863,5.467681,-5.956311,3.726344,0.51418996,3.1687918,-4.853619,0.17580831,-9.07855,-0.54523003
961,961,61,28.5,50,0,10_11_20:30:18,2.0,-337.56442,124.11969,0.11761227,10.281279,4.8525367,4.4730597,6.6208487,6.2970266,-0.47043633,-1.0966549,-3.878726,3.1244364,-4.9858756,5.120098,-3.9360976,1.9732056
962,962,64,38.0,53,0,10_11_20:30:18,2.1,-338.01718,116.98636,-0.95442605,10.111389,8.429891,0.2206626,3.3410988,6.52607,-4.251433,4.6903086,5.5519876,0.027654767,-8.293537,0.84614086,-5.573422,4.9523973
963,963,67,9.5,55,0,10_11_20:30:18,2.2,-340.24634,122.77945,5.1132145,11.693447,5.2980366,-1.4631822,2.364697,14.535809,-0.1505144,1.1211329,-4.4973865,-3.8534422,-3.2404606,5.3114014,-4.1699553,1.5589739
964,964,70,21.2,58,0,10_11_20:30:18,2.3,-344.93225,119.74187,4.158308,12.662122,4.226289,-0.042604,1.6136394,1.4846582,-7.0728498,0.7363771,-1.3500042,4.9875593,-6.8135757,0.14506526,-7.7857738,3.1582127
965,965,73,15.3,60,0,10_11_20:30:18,2.4,-341.14594,119.40355,0.30025345,8.883309,4.87316,2.2869048,1.4335963,3.3369956,-7.0985045,-0.5942798,-3.85193,-0.7513087,-7.1510887,2.5383587,-4.8647337,4.467616
966,966,76,42.9,63,0,10_11_20:30:18,2.5,-339.6346,119.39311,-2.5942922,10.07306,3.7527378,-2.7298176,-0.65215373,4.797203,-7.9360046,0.061403185,-0.93779266,1.9166667,-3.4506679,1.832108,-8.5758095,2.3475344
967,967,79,47.1,65,0,10_11_20:30:18,2.6,-341.0334,123.227295,-1.0658772,12.76401,12.1110325,3.1727743,3.3356748,7.172849,-2.64085,2.681595,-3.429632,0.008992344,-0.47824717,4.9554186,-0.9808921,6.600891
968,968,82,40.1,68,0,10_11_20:30:18,2.7,-342.0636,123.22505,-0.44472176,8.420685,7.678213,0.041116714,3.9261317,10.398109,-2.0877519,4.5261507,1.5762943,6.62278,-1.1215602,5.055074,-2.3300307,4.3039165
969,969,85,43.9,70,0,10_11_20:30:18,2.8,-341.90652,122.704384,3.517833,13.802223,8.299423,1.6843859,-1.698001,6.901209,-4.794797,6.081832,-3.7478282,-0.123120725,-5.655942,3.8749614,-4.000095,6.881548
970,970,88,15.9,73,0,10_11_20:30:18,2.9,-341.533,121.36303,3.2394092,15.040487,9.657195,2.82251,0.53741634,3.428735,-5.6535687,3.320165,1.6179875,2.1271734,-5.494552,4.981582,-5.436677,4.1659555
971,971,91,61.4,75,0,10_11_20:30:18,3.0,-340.72992,120.03296,5.5451665,12.46702,12.35009,1.7627926,2.8014965,9.7478695,0.3317324,4.0216894,-0.5368017,1.8819633,-8.489225,0.45202315,-5.965102,6.3686085
972,972,94,33.2,78,0,10_11_20:30:18,3.1,-336.57593,122.5838,1.9551151,14.527611,11.842114,3.8611276,-2.096194,-0.24600187,-5.9540715,0.3335756,-2.2543824,2.4547791,-3.0324168,8.306077,-4.230358,2.653764
973,973,97,33.4,80,0,10_11_20:30:18,3.2,-341.25772,118.291725,0.3101226,11.61906,10.386177,2.0653138,1.2355288,0.38159156,-4.299072,0.81871855,0.5924497,3.6246858,-5.1578007,5.698114,1.1535339,6.9711037
974,974,100,44.3,83,0,10_11_20:30:18,3.3,-342.56198,123.030945,0.050727725,8.011304,8.767209,6.9796243,7.6341343,6.465959,-4.2167234,4.2407374,-1.6517541,0.9506302,-5.2838364,4.032855,-3.2704566,-0.040628493
975,975,103,34.5,85,0,10_11_20:30:18,3.4,-339.42322,120.484985,0.19491947,10.359423,8.857488,3.5675159,3.8407621,7.8963766,-3.694964,-5.9549685,-0.110841334,4.385003,-2.4899158,0.37347353,-7.4639363,0.5910366
