,id,cur_depth_id,cur_hand_weight,cur_hand_id,label,data_dir,now_timegap,mfcc00,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15
83,83,75,65.0,63,0,10_12_00:05:00,2.5,-358.5183,121.32585,4.3881526,21.597181,7.7662716,5.2109213,0.2654462,10.344503,-1.4795929,5.328875,4.889659,2.3004599,-4.7746887,2.265213,-8.97771,7.4852486
84,84,78,57.6,66,0,10_12_00:05:00,2.6,-352.01834,123.51477,-1.7392446,15.717198,6.959414,5.5123596,7.003234,9.676103,3.8382401,4.5980806,-0.16099527,0.74109125,-5.038588,6.199171,-5.462903,3.1806488
85,85,81,19.5,68,0,10_12_00:05:00,2.7,-359.33252,123.65485,2.8983161,20.124657,2.9357233,6.265176,3.8710744,9.582239,-0.57409024,-0.47904938,-1.2741601,-1.028201,-5.250233,5.3252416,-3.5724115,3.833787
86,86,84,19.5,71,0,10_12_00:05:00,2.8,-355.398,120.92139,-3.9298677,15.492045,4.985231,8.40982,6.174456,9.1646,-3.3637257,-1.8140376,-3.652391,1.7789451,-4.015397,8.766015,-0.0019660592,3.1137564
87,87,87,48.2,73,0,10_12_00:05:00,2.9,-353.9977,124.28273,0.98507667,18.703232,8.064655,9.323746,10.289598,13.485377,2.4415097,-0.07069905,-0.46599743,1.2076075,-3.3912947,1.6476344,-7.7161717,2.1154647
88,88,90,52.0,76,0,10_12_00:05:00,3.0,-355.31113,120.891464,3.402463,21.123947,3.490532,5.3219686,6.958507,10.093332,-4.2161064,1.394108,2.7795978,0.24875925,0.26843822,8.431879,-1.5222762,1.4723134
89,89,93,45.7,78,0,10_12_00:05:00,3.1,-360.5905,117.107414,-1.7016195,21.448212,8.806208,9.781458,7.3335524,14.940095,1.5438793,2.6275563,-0.76212966,-2.2124116,-6.5831695,5.531634,0.35891145,3.6855068
90,90,96,35.3,81,0,10_12_00:05:00,3.2,-354.71915,120.17554,3.108911,20.423985,3.608346,3.6675436,0.9753813,6.936231,-1.0565364,3.6460238,1.5464846,-1.392788,-2.4193745,5.050889,-7.6880116,0.24304831
91,91,99,60.5,83,0,10_12_00:05:00,3.3,-354.72388,119.67905,2.0597003,20.091238,9.52608,9.957013,4.4418263,10.058142,0.7767276,3.715353,-1.1119092,-0.0965808,-5.6798954,0.058300823,-6.4840326,0.52579576
92,92,102,47.7,86,0,10_12_00:05:00,3.4,-354.82812,121.457664,3.3996239,20.171783,9.46594,10.4107895,6.7068396,8.230175,0.4143119,2.2486124,-1.1250081,-2.1889284,-4.176493,6.4156036,-0.62305856,0.8366591
93,93,105,71.2,88,0,10_12_00:05:00,3.5,-356.8735,117.514244,-0.4787445,18.743664,4.7153087,5.5906057,5.330001,13.579925,2.0536776,5.108826,-0.39820683,4.5998936,-1.2405074,5.002164,-3.4538512,2.6232238
94,94,107,77.0,91,0,10_12_00:05:00,3.6,-352.28207,122.21637,-0.8260966,19.10344,5.6983147,7.3735676,7.47079,10.869313,2.8567894,2.53579,-0.20718783,2.049577,-2.3605194,14.6348095,-0.73033094,2.5211086
95,95,111,70.2,93,0,10_12_00:05:00,3.7,-355.86792,121.244125,2.0961924,20.311481,1.527808,6.898923,3.631528,10.61753,-1.9954767,7.6653547,1.1888595,-2.9347682,-10.87439,7.9164057,0.7787434,2.8015957
96,96,114,87.7,96,0,10_12_00:05:00,3.8,-360.29303,123.3707,3.8634186,23.381504,6.1523466,3.0157373,1.6388983,11.399369,-1.7123259,0.2620214,-3.1354754,0.65563345,-4.682726,2.7081025,-6.271411,5.073719
97,97,117,67.0,98,0,10_12_00:05:00,3.9,-357.67783,123.54291,-0.8322952,21.852802,12.089148,9.98063,3.0220666,9.231481,0.9187075,3.3325267,-2.7464437,3.7375546,-4.3814163,0.15951037,-6.279004,5.022764
98,98,120,46.9,101,0,10_12_00:05:00,4.0,-362.87878,118.818825,-4.0725913,17.25169,7.7786665,13.753399,8.382162,9.741208,-1.1461087,6.4845724,2.311808,4.3665056,-5.699456,3.585168,-7.438301,-0.19545817
99,99,123,76.6,103,0,10_12_00:05:00,4.1,-366.47815,122.52065,6.247569,22.005428,6.9898415,6.325335,4.9453053,13.028492,0.24620152,6.91263,-1.0393741,0.4095745,-0.59633726,2.70934,-5.5473394,-0.6972058
100,100,126,68.1,106,0,10_12_00:05:00,4.2,-362.9096,120.72265,0.20877081,20.919708,6.8656955,7.0330863,2.79994,12.158725,-1.8926092,3.7951846,1.2478819,6.7081833,4.479365,5.3717146,-4.1243563,3.0907123
101,101,129,35.5,108,0,10_12_00:05:00,4.3,-368.39944,119.45747,3.8144188,28.704895,10.539816,6.9593463,1.4882443,7.2989283,-0.0014695525,3.836492,0.9167632,0.5545529,2.4734678,5.8955603,-7.7921605,-2.770526
102,102,132,75.3,111,0,10_12_00:05:00,4.4,-361.72723,128.41571,5.410481,17.592413,3.2243462,7.2144833,2.5804372,6.321478,0.11730194,8.289387,3.2541008,2.832074,-3.8188002,2.9319806,-4.7918835,2.4897623
103,103,135,39.2,113,0,10_12_00:05:00,4.5,-363.91278,122.06406,5.8235555,14.849157,4.103731,4.503583,6.7419534,8.482174,-0.5409471,5.3333745,-1.2981522,-0.06226027,-5.5867004,0.6257755,-8.083347,0.068911314
104,104,138,24.8,116,0,10_12_00:05:00,4.6,-360.15094,126.09769,8.056339,15.566175,3.9366431,0.4550378,-0.26008707,5.0102587,2.9695964,6.9948335,-4.5098376,2.29545,0.87679666,4.616699,-6.429369,1.3879269
105,105,141,44.5,118,0,10_12_00:05:00,4.7,-364.81323,119.83229,6.4702187,18.242172,9.8586645,5.5993423,7.2806783,14.588471,5.350045,10.656425,3.8388975,3.5604715,-0.5105009,6.004983,-8.374302,2.0074263
106,106,144,21.7,121,0,10_12_00:05:00,4.8,-363.75558,122.724815,8.200435,19.248997,9.189297,3.491685,1.1892148,9.384542,4.7774277,15.963047,2.6952333,5.584713,-0.7425489,5.5348444,-5.5770817,2.352075
107,107,147,19.5,123,0,10_12_00:05:00,4.9,-367.66638,117.66634,4.9352903,15.520552,11.116754,9.494668,5.496333,14.002102,1.4504883,6.9365172,1.4520481,4.7612677,2.0412207,5.563633,-5.682732,4.2764964
108,108,150,32.1,126,0,10_12_00:05:00,5.0,-369.6506,116.811966,7.776784,17.627699,10.372967,3.9665422,0.2597273,12.417212,-0.33383265,5.607071,-0.8706361,1.7982688,-1.3905175,5.213159,-4.1947465,3.310644
109,109,153,35.3,128,0,10_12_00:05:00,5.1,-366.44385,122.28609,7.6614766,17.720135,10.423893,2.275249,2.7833056,11.089131,3.8093696,10.173481,-2.083003,-0.4819486,-4.7280464,7.7821174,-1.7254468,1.6924062
